measure,feature,feature_value,critical_score
230.0,12.0,,2.0
230.0,14.0,-1.0,2.0
230.0,15.0,1.0,5.0
230.0,17.0,,3.0
230.0,18.0,0.8333333333333334,9.0
231.0,1.0,,1.0
231.0,2.0,,4.0
231.0,3.0,,4.0
231.0,4.0,,7.0
231.0,5.0,,8.0
231.0,7.0,,2.0
231.0,8.0,,5.0
231.0,9.0,-0.3333333333333333,5.0
231.0,10.0,-0.3333333333333333,1.0
231.0,11.0,,3.0
231.0,12.0,,3.0
231.0,13.0,,1.0
231.0,14.0,-1.0,3.0
231.0,15.0,1.0,7.0
231.0,16.0,,1.0
231.0,17.0,,4.0
231.0,18.0,0.8333333333333334,7.0
232.0,1.0,,3.0
232.0,2.0,,5.0
232.0,3.0,,4.0
232.0,4.0,,7.0
232.0,5.0,,7.0
232.0,7.0,,4.0
232.0,8.0,,5.0
232.0,9.0,-0.3333333333333333,5.0
232.0,10.0,-0.3333333333333333,1.0
232.0,11.0,,4.0
232.0,12.0,0.3333333333333333,4.0
232.0,13.0,,3.0
232.0,14.0,-1.0,5.0
232.0,15.0,1.0,8.0
232.0,16.0,,3.0
232.0,17.0,,5.0
232.0,18.0,0.8333333333333334,5.0
233.0,1.0,-0.33333333333333337,8.0
233.0,2.0,,7.0
233.0,3.0,,6.0
233.0,4.0,-0.3333333333333333,9.0
233.0,5.0,-1.0,9.0
233.0,7.0,0.3333333333333333,7.0
233.0,8.0,,7.0
233.0,9.0,,6.0
233.0,10.0,-0.3333333333333333,3.0
233.0,11.0,0.3333333333333333,7.0
233.0,12.0,,3.0
233.0,13.0,,6.0
233.0,14.0,-0.3333333333333333,7.0
233.0,15.0,-0.3333333333333333,7.0
233.0,16.0,,6.0
233.0,17.0,,7.0
233.0,19.0,,1.0
234.0,1.0,-0.33333333333333337,8.0
234.0,2.0,,6.0
234.0,3.0,,6.0
234.0,4.0,-0.3333333333333333,7.0
234.0,5.0,-1.0,8.0
234.0,7.0,0.3333333333333333,6.0
234.0,8.0,,6.0
234.0,9.0,,6.0
234.0,10.0,-0.3333333333333333,4.0
234.0,11.0,0.3333333333333333,7.0
234.0,12.0,,4.0
234.0,13.0,,6.0
234.0,14.0,-0.3333333333333333,7.0
234.0,15.0,-0.3333333333333333,6.0
234.0,16.0,,6.0
234.0,17.0,,6.0
234.0,19.0,,2.0
235.0,1.0,-0.33333333333333337,5.0
235.0,2.0,,3.0
235.0,3.0,,3.0
235.0,4.0,-0.3333333333333333,4.0
235.0,5.0,-1.0,5.0
235.0,7.0,0.3333333333333333,4.0
235.0,8.0,,3.0
235.0,9.0,,3.0
235.0,10.0,-0.3333333333333333,4.0
235.0,11.0,0.3333333333333333,4.0
235.0,12.0,,4.0
235.0,13.0,0.3333333333333333,4.0
235.0,14.0,-0.3333333333333333,5.0
235.0,15.0,-0.3333333333333333,3.0
235.0,16.0,,3.0
235.0,17.0,,3.0
235.0,19.0,,3.0
236.0,1.0,-0.33333333333333337,3.0
236.0,2.0,,1.0
236.0,3.0,,1.0
236.0,4.0,-0.3333333333333333,2.0
236.0,5.0,-1.0,3.0
236.0,7.0,0.3333333333333333,2.0
236.0,8.0,,1.0
236.0,9.0,,1.0
236.0,10.0,-0.3333333333333333,5.0
236.0,11.0,0.3333333333333333,2.0
236.0,12.0,,3.0
236.0,13.0,0.3333333333333333,2.0
236.0,14.0,-0.3333333333333333,3.0
236.0,15.0,-0.3333333333333333,2.0
236.0,16.0,,1.0
236.0,17.0,,1.0
236.0,19.0,,4.0
237.0,1.0,-0.33333333333333337,2.0
237.0,4.0,-0.16666666666666666,3.0
237.0,5.0,-0.5,6.0
237.0,7.0,0.3333333333333333,1.0
237.0,10.0,0.0,4.0
237.0,11.0,0.3333333333333333,2.0
237.0,12.0,,4.0
237.0,13.0,0.3333333333333333,2.0
237.0,14.0,-0.3333333333333333,3.0
237.0,15.0,-0.3333333333333333,1.0
237.0,16.0,,1.0
237.0,19.0,,3.0
238.0,1.0,-0.33333333333333337,2.0
238.0,4.0,-0.16666666666666666,4.0
238.0,5.0,-0.5,8.0
238.0,7.0,0.3333333333333333,2.0
238.0,10.0,0.0,3.0
238.0,11.0,0.3333333333333333,2.0
238.0,12.0,,5.0
238.0,13.0,0.3333333333333333,2.0
238.0,14.0,-0.3333333333333333,5.0
238.0,15.0,-0.3333333333333333,1.0
238.0,16.0,,2.0
238.0,19.0,,2.0
239.0,1.0,-0.33333333333333337,2.0
239.0,4.0,-0.16666666666666666,5.0
239.0,5.0,-0.5,10.0
239.0,6.0,,1.0
239.0,7.0,0.3333333333333333,2.0
239.0,9.0,,1.0
239.0,10.0,0.0,3.0
239.0,11.0,0.3333333333333333,2.0
239.0,12.0,,6.0
239.0,13.0,0.3333333333333333,2.0
239.0,14.0,-0.3333333333333333,6.0
239.0,15.0,-0.3333333333333333,2.0
239.0,16.0,,3.0
239.0,17.0,,1.0
239.0,19.0,,1.0
240.0,1.0,-0.33333333333333337,2.0
240.0,4.0,-0.16666666666666666,6.0
240.0,5.0,-0.5,11.0
240.0,6.0,,1.0
240.0,7.0,0.3333333333333333,2.0
240.0,9.0,,3.0
240.0,10.0,-0.3333333333333333,1.0
240.0,11.0,,1.0
240.0,12.0,,7.0
240.0,13.0,0.3333333333333333,2.0
240.0,14.0,-0.3333333333333333,7.0
240.0,15.0,,1.0
240.0,16.0,,3.0
240.0,17.0,,3.0
241.0,4.0,,7.0
241.0,5.0,,9.0
241.0,6.0,,1.0
241.0,8.0,0.6666666666666666,1.0
241.0,9.0,,4.0
241.0,11.0,,1.0
241.0,12.0,,8.0
241.0,14.0,,5.0
241.0,15.0,,2.0
241.0,16.0,0.6666666666666666,4.0
241.0,17.0,,6.0
241.0,18.0,1.0,1.0
242.0,1.0,,1.0
242.0,4.0,,6.0
242.0,5.0,,8.0
242.0,6.0,,1.0
242.0,8.0,0.6666666666666666,1.0
242.0,9.0,,4.0
242.0,11.0,,2.0
242.0,12.0,,7.0
242.0,14.0,,5.0
242.0,15.0,,2.0
242.0,16.0,0.6666666666666666,3.0
242.0,17.0,,6.0
242.0,18.0,1.0,1.0
243.0,1.0,,3.0
243.0,4.0,,3.0
243.0,5.0,,6.0
243.0,8.0,0.6666666666666666,1.0
243.0,9.0,,2.0
243.0,11.0,,4.0
243.0,12.0,,4.0
243.0,14.0,,4.0
243.0,16.0,0.6666666666666666,3.0
243.0,17.0,,3.0
243.0,18.0,1.0,1.0
244.0,1.0,,4.0
244.0,4.0,,1.0
244.0,5.0,,3.0
244.0,8.0,0.6666666666666666,1.0
244.0,9.0,,1.0
244.0,11.0,,6.0
244.0,12.0,,2.0
244.0,14.0,,2.0
244.0,16.0,0.6666666666666666,3.0
244.0,17.0,,1.0
244.0,18.0,1.0,1.0
245.0,1.0,,4.0
245.0,2.0,,1.0
245.0,4.0,,2.0
245.0,5.0,,2.0
245.0,8.0,0.6666666666666666,1.0
245.0,11.0,,7.0
245.0,12.0,,1.0
245.0,13.0,,2.0
245.0,15.0,,2.0
245.0,16.0,0.6666666666666666,2.0
245.0,18.0,1.0,1.0
246.0,1.0,,2.0
246.0,2.0,,2.0
246.0,4.0,,4.0
246.0,5.0,,4.0
246.0,8.0,0.6666666666666666,2.0
246.0,11.0,,7.0
246.0,12.0,,2.0
246.0,13.0,,4.0
246.0,15.0,,3.0
246.0,16.0,0.6666666666666666,2.0
246.0,18.0,1.0,1.0
247.0,1.0,,1.0
247.0,2.0,,3.0
247.0,3.0,,1.0
247.0,4.0,,6.0
247.0,5.0,,6.0
247.0,8.0,0.6666666666666666,4.0
247.0,11.0,,7.0
247.0,12.0,,4.0
247.0,13.0,,6.0
247.0,15.0,,5.0
247.0,16.0,0.6666666666666666,1.0
247.0,18.0,1.0,1.0
248.0,2.0,,5.0
248.0,3.0,,2.0
248.0,4.0,,8.0
248.0,5.0,,8.0
248.0,8.0,0.6666666666666666,6.0
248.0,11.0,,7.0
248.0,12.0,,5.0
248.0,13.0,,7.0
248.0,15.0,,6.0
248.0,16.0,0.6666666666666666,1.0
248.0,18.0,1.0,2.0
249.0,2.0,,5.0
249.0,3.0,,2.0
249.0,4.0,,7.0
249.0,5.0,,7.0
249.0,6.0,-0.6666666666666666,3.0
249.0,8.0,,5.0
249.0,10.0,,1.0
249.0,11.0,0.6666666666666666,9.0
249.0,12.0,,5.0
249.0,13.0,0.8,8.0
249.0,14.0,-0.8,1.0
249.0,15.0,-1.0,8.0
249.0,17.0,,1.0
249.0,18.0,1.0,4.0
249.0,19.0,1.0,1.0
250.0,2.0,-0.3333333333333333,5.0
250.0,3.0,,2.0
250.0,4.0,,4.0
250.0,5.0,,4.0
250.0,6.0,-0.6666666666666666,5.0
250.0,8.0,,3.0
250.0,10.0,,2.0
250.0,11.0,0.6666666666666666,9.0
250.0,12.0,,4.0
250.0,13.0,0.8,8.0
250.0,14.0,-0.8,1.0
250.0,15.0,-1.0,7.0
250.0,17.0,,2.0
250.0,18.0,1.0,6.0
250.0,19.0,0.6666666666666666,2.0
251.0,2.0,-0.3333333333333333,3.0
251.0,3.0,,2.0
251.0,4.0,,2.0
251.0,5.0,,2.0
251.0,6.0,-0.6666666666666666,8.0
251.0,8.0,,1.0
251.0,10.0,,2.0
251.0,11.0,0.6666666666666666,8.0
251.0,12.0,,4.0
251.0,13.0,0.8,8.0
251.0,14.0,-0.8,1.0
251.0,15.0,-1.0,5.0
251.0,17.0,,3.0
251.0,18.0,1.0,9.0
251.0,19.0,0.6666666666666666,2.0
252.0,1.0,,1.0
252.0,2.0,-0.3333333333333333,2.0
252.0,3.0,,1.0
252.0,5.0,,1.0
252.0,6.0,-0.6666666666666666,9.0
252.0,10.0,,2.0
252.0,11.0,0.6666666666666666,7.0
252.0,12.0,,5.0
252.0,13.0,0.8,8.0
252.0,14.0,-0.8,1.0
252.0,15.0,-1.0,3.0
252.0,17.0,,4.0
252.0,18.0,1.0,9.0
252.0,19.0,0.6666666666666666,2.0
253.0,1.0,,2.0
253.0,2.0,-0.3333333333333333,1.0
253.0,3.0,,1.0
253.0,5.0,,3.0
253.0,6.0,-0.6666666666666666,8.0
253.0,7.0,,2.0
253.0,9.0,,3.0
253.0,10.0,,3.0
253.0,11.0,0.6666666666666666,7.0
253.0,12.0,,6.0
253.0,13.0,0.8,9.0
253.0,14.0,-0.8,3.0
253.0,15.0,-1.0,2.0
253.0,17.0,,1.0
253.0,18.0,1.0,8.0
253.0,19.0,0.6666666666666666,4.0
254.0,1.0,,3.0
254.0,2.0,-0.3333333333333333,1.0
254.0,3.0,,1.0
254.0,4.0,,1.0
254.0,5.0,,5.0
254.0,6.0,-0.6666666666666666,9.0
254.0,7.0,,5.0
254.0,9.0,,6.0
254.0,10.0,,6.0
254.0,11.0,0.6666666666666666,6.0
254.0,12.0,,7.0
254.0,13.0,0.8,10.0
254.0,14.0,-0.8,5.0
254.0,15.0,-1.0,5.0
254.0,17.0,,1.0
254.0,18.0,1.0,9.0
254.0,19.0,0.6666666666666666,7.0
255.0,1.0,,3.0
255.0,2.0,-0.3333333333333333,1.0
255.0,4.0,,3.0
255.0,5.0,,8.0
255.0,6.0,-0.6666666666666666,10.0
255.0,7.0,,7.0
255.0,9.0,,8.0
255.0,10.0,,8.0
255.0,11.0,,4.0
255.0,12.0,,7.0
255.0,13.0,0.8,10.0
255.0,14.0,-0.8,7.0
255.0,15.0,-1.0,7.0
255.0,17.0,,1.0
255.0,18.0,1.0,10.0
255.0,19.0,0.6666666666666666,9.0
256.0,1.0,,2.0
256.0,4.0,0.0,5.0
256.0,5.0,0.0,9.0
256.0,6.0,,9.0
256.0,7.0,,7.0
256.0,9.0,,9.0
256.0,10.0,,9.0
256.0,11.0,1.0,3.0
256.0,12.0,-1.0,8.0
256.0,13.0,0.8,10.0
256.0,14.0,-0.8,8.0
256.0,15.0,,6.0
256.0,18.0,1.0,10.0
256.0,19.0,1.0,8.0
257.0,4.0,0.0,7.0
257.0,5.0,0.0,9.0
257.0,6.0,,9.0
257.0,7.0,,7.0
257.0,9.0,,9.0
257.0,10.0,,9.0
257.0,11.0,1.0,1.0
257.0,12.0,-1.0,8.0
257.0,13.0,0.8,10.0
257.0,14.0,-0.8,8.0
257.0,15.0,,7.0
257.0,18.0,1.0,10.0
257.0,19.0,1.0,9.0
258.0,4.0,0.0,7.0
258.0,5.0,0.0,10.0
258.0,6.0,,8.0
258.0,7.0,,6.0
258.0,9.0,,8.0
258.0,10.0,,8.0
258.0,11.0,1.0,1.0
258.0,12.0,-1.0,7.0
258.0,13.0,0.8,9.0
258.0,14.0,-0.8,7.0
258.0,15.0,,6.0
258.0,18.0,1.0,9.0
258.0,19.0,1.0,9.0
259.0,4.0,0.0,6.0
259.0,5.0,0.0,9.0
259.0,6.0,,6.0
259.0,7.0,,5.0
259.0,9.0,,6.0
259.0,10.0,,6.0
259.0,11.0,1.0,1.0
259.0,12.0,-1.0,5.0
259.0,13.0,0.8,7.0
259.0,14.0,-0.8,6.0
259.0,15.0,,5.0
259.0,18.0,1.0,7.0
259.0,19.0,1.0,7.0
260.0,3.0,,1.0
260.0,4.0,0.0,4.0
260.0,5.0,0.0,7.0
260.0,6.0,,3.0
260.0,7.0,,3.0
260.0,9.0,,3.0
260.0,10.0,,3.0
260.0,11.0,1.0,1.0
260.0,12.0,-1.0,3.0
260.0,13.0,0.8,4.0
260.0,14.0,-0.5666666666666667,5.0
260.0,15.0,,3.0
260.0,18.0,1.0,4.0
260.0,19.0,1.0,4.0
261.0,3.0,,1.0
261.0,4.0,0.0,1.0
261.0,5.0,0.0,7.0
261.0,11.0,1.0,1.0
261.0,12.0,-1.0,1.0
261.0,13.0,0.8,1.0
261.0,14.0,-0.5666666666666667,2.0
261.0,18.0,1.0,1.0
261.0,19.0,1.0,1.0
262.0,3.0,,2.0
262.0,4.0,0.0,1.0
262.0,5.0,-0.5,8.0
262.0,7.0,,1.0
262.0,9.0,,1.0
262.0,10.0,,1.0
262.0,11.0,1.0,1.0
262.0,12.0,-1.0,2.0
262.0,13.0,0.8,1.0
262.0,14.0,-0.5666666666666667,2.0
262.0,17.0,,1.0
262.0,18.0,1.0,2.0
262.0,19.0,1.0,2.0
263.0,1.0,,1.0
263.0,3.0,,4.0
263.0,4.0,0.0,1.0
263.0,5.0,-0.5,8.0
263.0,7.0,,3.0
263.0,9.0,,3.0
263.0,10.0,,3.0
263.0,11.0,1.0,1.0
263.0,12.0,-1.0,4.0
263.0,13.0,0.8,1.0
263.0,14.0,-0.5666666666666667,3.0
263.0,17.0,,3.0
263.0,18.0,1.0,4.0
263.0,19.0,1.0,4.0
264.0,1.0,0.3333333333333333,4.0
264.0,2.0,-1.0,5.0
264.0,3.0,,6.0
264.0,4.0,-0.3333333333333333,4.0
264.0,5.0,-0.4444444444444444,9.0
264.0,6.0,,1.0
264.0,7.0,0.6666666666666666,7.0
264.0,8.0,,1.0
264.0,9.0,,6.0
264.0,10.0,,6.0
264.0,12.0,-0.6666666666666666,6.0
264.0,13.0,0.3333333333333333,2.0
264.0,14.0,-0.3333333333333333,4.0
264.0,15.0,0.3333333333333333,3.0
264.0,17.0,,5.0
264.0,18.0,,6.0
264.0,19.0,1.0,8.0
265.0,1.0,0.3333333333333333,6.0
265.0,2.0,-1.0,8.0
265.0,3.0,,8.0
265.0,4.0,-0.3333333333333333,7.0
265.0,5.0,-0.4444444444444444,8.0
265.0,6.0,,2.0
265.0,7.0,0.6666666666666666,8.0
265.0,8.0,,4.0
265.0,9.0,,8.0
265.0,10.0,,9.0
265.0,11.0,,2.0
265.0,12.0,-0.6666666666666666,8.0
265.0,13.0,0.3333333333333333,2.0
265.0,14.0,-0.3333333333333333,6.0
265.0,15.0,0.3333333333333333,3.0
265.0,17.0,,6.0
265.0,18.0,,8.0
265.0,19.0,1.0,9.0
266.0,1.0,0.3333333333333333,8.0
266.0,2.0,-1.0,11.0
266.0,3.0,,6.0
266.0,4.0,-0.3333333333333333,8.0
266.0,5.0,-0.4444444444444444,9.0
266.0,6.0,,4.0
266.0,7.0,0.6666666666666666,5.0
266.0,8.0,,7.0
266.0,9.0,,8.0
266.0,10.0,,8.0
266.0,11.0,,4.0
266.0,12.0,-0.6666666666666666,9.0
266.0,13.0,0.3333333333333333,3.0
266.0,14.0,-0.3333333333333333,8.0
266.0,15.0,0.3333333333333333,3.0
266.0,17.0,,6.0
266.0,18.0,,6.0
266.0,19.0,1.0,8.0
267.0,1.0,0.3333333333333333,8.0
267.0,2.0,-1.0,12.0
267.0,3.0,,5.0
267.0,4.0,-0.3333333333333333,8.0
267.0,5.0,-0.4444444444444444,8.0
267.0,6.0,,5.0
267.0,7.0,0.6666666666666666,3.0
267.0,8.0,,8.0
267.0,9.0,,9.0
267.0,10.0,,6.0
267.0,11.0,,6.0
267.0,12.0,-0.6666666666666666,10.0
267.0,13.0,0.3333333333333333,3.0
267.0,14.0,-0.3333333333333333,8.0
267.0,15.0,0.3333333333333333,2.0
267.0,17.0,,5.0
267.0,18.0,,4.0
267.0,19.0,1.0,8.0
268.0,1.0,0.3333333333333333,8.0
268.0,2.0,-1.0,10.0
268.0,3.0,,4.0
268.0,4.0,,6.0
268.0,5.0,0.0,7.0
268.0,6.0,,6.0
268.0,7.0,0.6666666666666666,2.0
268.0,8.0,,9.0
268.0,9.0,,9.0
268.0,10.0,,5.0
268.0,11.0,,7.0
268.0,12.0,-0.6666666666666666,10.0
268.0,13.0,0.3333333333333333,4.0
268.0,14.0,-0.3333333333333333,8.0
268.0,15.0,0.3333333333333333,1.0
268.0,17.0,,6.0
268.0,18.0,,3.0
268.0,19.0,1.0,8.0
269.0,1.0,0.3333333333333333,8.0
269.0,2.0,-1.0,10.0
269.0,3.0,,5.0
269.0,4.0,,5.0
269.0,5.0,0.0,7.0
269.0,6.0,,6.0
269.0,7.0,0.6666666666666666,3.0
269.0,8.0,,9.0
269.0,9.0,,9.0
269.0,10.0,,5.0
269.0,11.0,,7.0
269.0,12.0,-0.6666666666666666,10.0
269.0,13.0,0.3333333333333333,6.0
269.0,14.0,-0.3333333333333333,8.0
269.0,15.0,0.3333333333333333,3.0
269.0,16.0,,2.0
269.0,17.0,,6.0
269.0,18.0,,2.0
269.0,19.0,1.0,8.0
270.0,1.0,0.3333333333333333,8.0
270.0,2.0,-1.0,9.0
270.0,3.0,,5.0
270.0,4.0,,7.0
270.0,5.0,0.0,8.0
270.0,6.0,,7.0
270.0,7.0,0.6666666666666666,6.0
270.0,8.0,,9.0
270.0,9.0,,9.0
270.0,10.0,,7.0
270.0,11.0,,8.0
270.0,12.0,-0.6666666666666666,10.0
270.0,13.0,0.3333333333333333,7.0
270.0,14.0,-0.3333333333333333,7.0
270.0,15.0,0.3333333333333333,6.0
270.0,16.0,,4.0
270.0,17.0,,8.0
270.0,18.0,,4.0
270.0,19.0,1.0,8.0
271.0,1.0,0.3333333333333333,9.0
271.0,2.0,,8.0
271.0,3.0,,5.0
271.0,4.0,,9.0
271.0,5.0,,8.0
271.0,6.0,-0.6666666666666666,11.0
271.0,7.0,,8.0
271.0,8.0,,9.0
271.0,9.0,,9.0
271.0,10.0,,8.0
271.0,11.0,,8.0
271.0,12.0,-0.6666666666666666,10.0
271.0,13.0,0.3333333333333333,9.0
271.0,14.0,,5.0
271.0,15.0,0.3333333333333333,7.0
271.0,16.0,,5.0
271.0,17.0,,8.0
271.0,18.0,,7.0
271.0,19.0,,8.0
272.0,1.0,0.3333333333333333,9.0
272.0,2.0,,6.0
272.0,3.0,,4.0
272.0,4.0,,8.0
272.0,5.0,,7.0
272.0,6.0,-0.6666666666666666,9.0
272.0,7.0,,7.0
272.0,8.0,,8.0
272.0,9.0,,8.0
272.0,10.0,,6.0
272.0,11.0,,7.0
272.0,12.0,-0.6666666666666666,10.0
272.0,13.0,0.3333333333333333,9.0
272.0,14.0,,4.0
272.0,15.0,0.3333333333333333,6.0
272.0,16.0,,5.0
272.0,17.0,,7.0
272.0,18.0,,7.0
272.0,19.0,,9.0
273.0,1.0,,7.0
273.0,2.0,,5.0
273.0,3.0,,5.0
273.0,4.0,,8.0
273.0,5.0,,6.0
273.0,6.0,-0.6666666666666666,8.0
273.0,7.0,,6.0
273.0,8.0,,8.0
273.0,9.0,,7.0
273.0,10.0,,6.0
273.0,11.0,,7.0
273.0,12.0,,9.0
273.0,13.0,,8.0
273.0,14.0,,4.0
273.0,15.0,,5.0
273.0,16.0,,5.0
273.0,17.0,,6.0
273.0,18.0,,6.0
273.0,19.0,,8.0
274.0,1.0,,7.0
274.0,2.0,,6.0
274.0,3.0,,6.0
274.0,4.0,,8.0
274.0,5.0,,7.0
274.0,6.0,-0.6666666666666666,8.0
274.0,7.0,,6.0
274.0,8.0,,8.0
274.0,9.0,,7.0
274.0,10.0,,6.0
274.0,11.0,,7.0
274.0,12.0,,8.0
274.0,13.0,,8.0
274.0,14.0,,5.0
274.0,15.0,,5.0
274.0,16.0,,7.0
274.0,17.0,,5.0
274.0,18.0,,7.0
274.0,19.0,,7.0
275.0,1.0,,5.0
275.0,2.0,,5.0
275.0,3.0,,5.0
275.0,4.0,,7.0
275.0,5.0,,7.0
275.0,6.0,,5.0
275.0,7.0,0.0,7.0
275.0,8.0,,5.0
275.0,9.0,,5.0
275.0,10.0,,5.0
275.0,11.0,,5.0
275.0,12.0,,6.0
275.0,13.0,,6.0
275.0,14.0,,5.0
275.0,15.0,,5.0
275.0,16.0,,7.0
275.0,17.0,,3.0
275.0,18.0,,8.0
275.0,19.0,,6.0
276.0,1.0,,2.0
276.0,2.0,,2.0
276.0,3.0,,2.0
276.0,4.0,,7.0
276.0,5.0,,9.0
276.0,6.0,,2.0
276.0,7.0,0.0,4.0
276.0,8.0,,2.0
276.0,9.0,,2.0
276.0,10.0,,2.0
276.0,11.0,,2.0
276.0,12.0,,3.0
276.0,13.0,,4.0
276.0,14.0,,2.0
276.0,15.0,,2.0
276.0,16.0,,4.0
276.0,17.0,,1.0
276.0,18.0,,6.0
276.0,19.0,,3.0
277.0,4.0,,6.0
277.0,5.0,,9.0
277.0,7.0,0.0,1.0
277.0,13.0,,2.0
277.0,16.0,,3.0
277.0,18.0,,4.0
277.0,19.0,,1.0
278.0,2.0,-0.3333333333333333,1.0
278.0,4.0,0.0,7.0
278.0,5.0,0.0,10.0
278.0,6.0,,1.0
278.0,7.0,0.0,2.0
278.0,10.0,,1.0
278.0,11.0,,1.0
278.0,13.0,,2.0
278.0,14.0,,1.0
278.0,15.0,,1.0
278.0,16.0,,2.0
278.0,17.0,,1.0
278.0,18.0,,4.0
278.0,19.0,,2.0
279.0,1.0,,1.0
279.0,2.0,-0.3333333333333333,1.0
279.0,4.0,0.0,6.0
279.0,5.0,0.0,10.0
279.0,6.0,,3.0
279.0,7.0,0.0,4.0
279.0,8.0,,1.0
279.0,10.0,,3.0
279.0,11.0,,3.0
279.0,13.0,,4.0
279.0,14.0,,3.0
279.0,15.0,,2.0
279.0,16.0,,3.0
279.0,17.0,,3.0
279.0,18.0,,5.0
279.0,19.0,,4.0
280.0,1.0,0.0,2.0
280.0,4.0,,3.0
280.0,5.0,,9.0
280.0,6.0,,4.0
280.0,7.0,0.0,5.0
280.0,8.0,,1.0
280.0,10.0,,5.0
280.0,11.0,,6.0
280.0,13.0,,7.0
280.0,14.0,,6.0
280.0,15.0,,3.0
280.0,16.0,,6.0
280.0,17.0,,4.0
280.0,18.0,,7.0
280.0,19.0,,7.0
281.0,1.0,,1.0
281.0,4.0,0.3333333333333333,5.0
281.0,5.0,,7.0
281.0,6.0,,4.0
281.0,7.0,0.6666666666666666,5.0
281.0,8.0,,1.0
281.0,9.0,,1.0
281.0,10.0,,5.0
281.0,11.0,,7.0
281.0,13.0,,6.0
281.0,14.0,,6.0
281.0,15.0,,3.0
281.0,16.0,,5.0
281.0,17.0,,4.0
281.0,18.0,,6.0
281.0,19.0,,8.0
282.0,4.0,0.3333333333333333,6.0
282.0,5.0,,4.0
282.0,6.0,,2.0
282.0,7.0,0.6666666666666666,3.0
282.0,8.0,,1.0
282.0,9.0,,1.0
282.0,10.0,,2.0
282.0,11.0,,4.0
282.0,13.0,,3.0
282.0,14.0,,3.0
282.0,15.0,,1.0
282.0,16.0,,3.0
282.0,17.0,,2.0
282.0,18.0,,3.0
282.0,19.0,,5.0
283.0,4.0,0.3333333333333333,6.0
283.0,5.0,,2.0
283.0,6.0,,1.0
283.0,7.0,0.6666666666666666,2.0
283.0,9.0,,1.0
283.0,10.0,,1.0
283.0,11.0,,3.0
283.0,13.0,,1.0
283.0,14.0,,1.0
283.0,15.0,,2.0
283.0,16.0,,1.0
283.0,17.0,,1.0
283.0,18.0,,1.0
283.0,19.0,,2.0
284.0,4.0,0.3333333333333333,4.0
284.0,5.0,-0.3333333333333333,3.0
284.0,6.0,,1.0
284.0,7.0,0.6666666666666666,1.0
284.0,8.0,,1.0
284.0,9.0,,1.0
284.0,10.0,,1.0
284.0,11.0,,3.0
284.0,15.0,,2.0
284.0,19.0,,1.0
285.0,1.0,,1.0
285.0,3.0,,2.0
285.0,4.0,0.3333333333333333,1.0
285.0,5.0,,1.0
285.0,6.0,,3.0
285.0,7.0,0.6666666666666666,3.0
285.0,8.0,,1.0
285.0,9.0,,2.0
285.0,10.0,,3.0
285.0,11.0,,4.0
285.0,13.0,,2.0
285.0,14.0,,2.0
285.0,15.0,,4.0
285.0,17.0,,2.0
285.0,18.0,,2.0
285.0,19.0,,2.0
286.0,1.0,,2.0
286.0,3.0,,5.0
286.0,4.0,0.3333333333333333,1.0
286.0,5.0,,1.0
286.0,6.0,,6.0
286.0,7.0,0.6666666666666666,6.0
286.0,8.0,,1.0
286.0,9.0,,5.0
286.0,10.0,,5.0
286.0,11.0,,4.0
286.0,13.0,,5.0
286.0,14.0,,5.0
286.0,15.0,,7.0
286.0,17.0,,3.0
286.0,18.0,,5.0
286.0,19.0,,5.0
287.0,1.0,,2.0
287.0,3.0,,6.0
287.0,4.0,0.3333333333333333,1.0
287.0,5.0,,1.0
287.0,6.0,,6.0
287.0,7.0,0.6666666666666666,7.0
287.0,8.0,,1.0
287.0,9.0,,5.0
287.0,10.0,,5.0
287.0,11.0,,3.0
287.0,13.0,,5.0
287.0,14.0,,6.0
287.0,15.0,,7.0
287.0,17.0,,3.0
287.0,18.0,,6.0
287.0,19.0,,6.0
288.0,1.0,,3.0
288.0,2.0,,1.0
288.0,3.0,,6.0
288.0,4.0,0.3333333333333333,3.0
288.0,5.0,,1.0
288.0,6.0,,4.0
288.0,7.0,0.6666666666666666,7.0
288.0,8.0,,1.0
288.0,9.0,,4.0
288.0,10.0,,4.0
288.0,11.0,,2.0
288.0,12.0,,1.0
288.0,13.0,,4.0
288.0,14.0,,6.0
288.0,15.0,,6.0
288.0,16.0,,1.0
288.0,17.0,,3.0
288.0,18.0,,6.0
288.0,19.0,,6.0
289.0,1.0,-1.0,5.0
289.0,2.0,0.5,5.0
289.0,3.0,,7.0
289.0,4.0,0.3333333333333333,8.0
289.0,5.0,0.3333333333333333,5.0
289.0,6.0,,5.0
289.0,7.0,0.6666666666666666,8.0
289.0,8.0,,3.0
289.0,9.0,,4.0
289.0,10.0,,4.0
289.0,11.0,,3.0
289.0,12.0,,4.0
289.0,13.0,1.0,5.0
289.0,14.0,,6.0
289.0,15.0,0.6666666666666666,7.0
289.0,16.0,,3.0
289.0,17.0,,4.0
289.0,18.0,,6.0
289.0,19.0,1.0,11.0
290.0,1.0,-1.0,6.0
290.0,2.0,0.5,8.0
290.0,3.0,,8.0
290.0,4.0,0.3333333333333333,11.0
290.0,5.0,0.3333333333333333,8.0
290.0,6.0,,7.0
290.0,7.0,0.6666666666666666,10.0
290.0,8.0,,5.0
290.0,9.0,,6.0
290.0,10.0,,7.0
290.0,11.0,,5.0
290.0,12.0,,7.0
