name,important_feature,interval_start,interval_end,gap,count
beethoven_woo80_score2,10,94,97,0.011630654335021973,1
beethoven_woo80_score2,10,95,98,0.01300060749053955,1
beethoven_woo80_score2,10,96,98,0.01122903823852539,1
beethoven_woo80_score2,10,96,99,0.012510299682617188,1
beethoven_woo80_score2,10,97,99,0.010413765907287598,1
beethoven_woo80_score2,10,97,100,0.013559520244598387,1
beethoven_woo80_score2,10,98,101,0.010529398918151855,1
beethoven_woo80_score2,10,99,102,0.011294543743133543,1
beethoven_woo80_score2,10,100,101,0.010490775108337402,1
beethoven_woo80_score2,10,100,102,0.012449145317077637,2
beethoven_woo80_score2,10,101,103,0.010866641998291016,1
beethoven_woo80_score2,10,101,104,0.012183994054794313,2
beethoven_woo80_score2,10,102,103,0.01627945899963379,1
beethoven_woo80_score2,10,102,104,0.01825195550918579,1
beethoven_woo80_score2,10,105,107,0.012579560279846191,1
beethoven_woo80_score2,10,105,108,0.013235151767730713,2
beethoven_woo80_score2,10,106,107,0.010722637176513672,1
beethoven_woo80_score2,10,106,108,0.013585284352302551,4
beethoven_woo80_score2,10,109,111,0.010792255401611328,1
beethoven_woo80_score2,10,109,112,0.018204569816589355,1
beethoven_woo80_score2,10,110,112,0.011967778205871582,1
beethoven_woo80_score2,10,110,113,0.01471060514450073,2
beethoven_woo80_score2,10,111,113,0.013247400522232056,2
beethoven_woo80_score2,10,111,114,0.017199784517288208,2
beethoven_woo80_score2,10,112,114,0.01615607738494873,1
beethoven_woo80_score2,10,112,115,0.016035139560699463,1
beethoven_woo80_score2,10,113,115,0.010005056858062744,1
beethoven_woo80_score2,10,113,116,0.01594275236129761,2
beethoven_woo80_score2,10,114,116,0.013572394847869871,2
beethoven_woo80_score2,10,115,116,0.01299583911895752,2
beethoven_woo80_score2,10,117,118,0.010615527629852295,1
beethoven_woo80_score2,10,117,119,0.014285504817962646,2
beethoven_woo80_score2,10,117,120,0.018279373645782467,3
beethoven_woo80_score2,10,118,120,0.01647666096687317,2
beethoven_woo80_score2,10,118,121,0.02001109123229981,5
beethoven_woo80_score2,10,119,120,0.011034727096557615,1
beethoven_woo80_score2,10,119,121,0.016932058334350585,5
beethoven_woo80_score2,10,119,122,0.02062039715903146,7
beethoven_woo80_score2,10,120,121,0.017231881618499756,2
beethoven_woo80_score2,10,120,122,0.01805781324704488,6
beethoven_woo80_score2,10,120,123,0.021817079612186974,7
beethoven_woo80_score2,10,121,122,0.01485779881477356,6
beethoven_woo80_score2,10,121,123,0.018745243549346924,11
beethoven_woo80_score2,10,121,124,0.023060202598571774,10
beethoven_woo80_score2,10,122,123,0.014520153403282166,4
beethoven_woo80_score2,10,122,124,0.019232119832720083,7
beethoven_woo80_score2,10,122,125,0.02579291661580404,6
beethoven_woo80_score2,10,123,124,0.014433443546295166,4
beethoven_woo80_score2,10,123,125,0.021887014309565227,6
beethoven_woo80_score2,10,123,126,0.026003548077174598,7
beethoven_woo80_score2,10,124,125,0.015453577041625975,5
beethoven_woo80_score2,10,124,126,0.02307849129041036,6
beethoven_woo80_score2,10,124,127,0.027289410432179768,6
beethoven_woo80_score2,10,125,126,0.01550872623920441,4
beethoven_woo80_score2,10,125,127,0.0166580080986023,10
beethoven_woo80_score2,10,125,128,0.02082518736521403,12
beethoven_woo80_score2,10,126,127,0.015624423821767172,3
beethoven_woo80_score2,10,126,128,0.01731463453986428,11
beethoven_woo80_score2,10,126,129,0.013889913048063005,7
beethoven_woo80_score2,10,127,128,0.01634742021560669,5
beethoven_woo80_score2,10,127,129,0.012325443327426909,4
beethoven_woo80_score2,10,127,130,0.01478739579518636,3
beethoven_woo80_score2,10,128,129,0.010182797908782959,1
beethoven_woo80_score2,10,128,130,0.011316180229187012,4
beethoven_woo80_score2,10,128,131,0.01399565488100052,4
beethoven_woo80_score2,10,129,130,0.015143483877182009,2
beethoven_woo80_score2,10,129,131,0.0166323184967041,2
beethoven_woo80_score2,10,129,132,0.015371993184089659,4
beethoven_woo80_score2,10,130,131,0.010453760623931885,1
beethoven_woo80_score2,10,130,132,0.010723620653152466,2
beethoven_woo80_score2,10,131,132,0.011627793312072754,1
beethoven_woo80_score2,10,131,133,0.014986753463745115,1
beethoven_woo80_score2,10,131,134,0.0113755464553833,1
beethoven_woo80_score2,10,132,133,0.013055264949798584,1
beethoven_woo80_score2,10,132,134,0.013568520545959473,1
beethoven_woo80_score2,10,132,135,0.011785924434661863,1
beethoven_woo80_score2,10,133,134,0.010773003101348877,1
beethoven_woo80_score2,10,133,135,0.013425588607788086,1
beethoven_woo80_score2,10,133,136,0.01225745677947998,1
beethoven_woo80_score2,10,134,135,0.012162864208221436,1
beethoven_woo80_score2,10,134,136,0.012379586696624756,1
beethoven_woo80_score2,10,145,147,0.011251568794250488,1
beethoven_woo80_score2,10,145,148,0.013902723789215088,1
beethoven_woo80_score2,10,146,148,0.010974287986755371,1
beethoven_woo80_score2,10,146,149,0.011791050434112549,1
beethoven_woo80_score2,10,147,149,0.010436832904815674,1
beethoven_woo80_score2,10,147,150,0.012556254863739014,1
beethoven_woo80_score2,10,148,150,0.010735154151916504,1
beethoven_woo80_score2,10,148,151,0.012614607810974121,1
beethoven_woo80_score2,10,149,151,0.012538731098175049,1
beethoven_woo80_score2,10,149,152,0.014445185661315918,1
beethoven_woo80_score2,10,150,152,0.01219773292541504,1
beethoven_woo80_score2,10,152,155,0.013548344373703005,2
beethoven_woo80_score2,10,153,155,0.013519972562789915,2
beethoven_woo80_score2,10,153,156,0.013171076774597168,3
beethoven_woo80_score2,10,154,155,0.01318439841270447,2
beethoven_woo80_score2,10,154,156,0.012725770473480223,3
beethoven_woo80_score2,10,154,157,0.012385666370391846,1
beethoven_woo80_score2,10,155,157,0.011651158332824707,1
beethoven_woo80_score2,10,155,158,0.013196468353271484,1
beethoven_woo80_score2,10,157,159,0.01121222972869873,1
beethoven_woo80_score2,10,157,160,0.011636912822723387,1
beethoven_woo80_score2,10,165,168,0.01253250241279602,2
beethoven_woo80_score2,10,166,168,0.012098819017410278,2
beethoven_woo80_score2,10,166,169,0.012308448553085329,2
beethoven_woo80_score2,10,167,169,0.01129448413848877,1
beethoven_woo80_score2,10,167,170,0.011653244495391846,1
beethoven_woo80_score2,10,177,180,0.010544657707214355,1
beethoven_woo80_score2,10,178,180,0.010544002056121826,1
beethoven_woo80_score2,10,179,180,0.013008058071136476,1
beethoven_woo80_score2,10,182,185,0.01319289207458496,1
beethoven_woo80_score2,10,183,185,0.013907492160797121,1
beethoven_woo80_score2,10,183,186,0.01479947566986084,1
beethoven_woo80_score2,10,184,185,0.010985314846038818,1
beethoven_woo80_score2,10,184,186,0.012203514575958252,1
beethoven_woo80_score2,10,184,187,0.013792634010314941,1
beethoven_woo80_score2,10,193,196,0.011968374252319336,5
beethoven_woo80_score2,10,194,196,0.012087166309356691,2
beethoven_woo80_score2,10,194,197,0.016062796115875244,4
beethoven_woo80_score2,10,195,196,0.013214468955993652,2
beethoven_woo80_score2,10,195,197,0.018487354119618733,3
beethoven_woo80_score2,10,195,198,0.016608625650405884,4
beethoven_woo80_score2,10,196,197,0.017414242029190063,2
beethoven_woo80_score2,10,196,198,0.015411138534545897,4
beethoven_woo80_score2,10,196,199,0.015840038657188416,4
beethoven_woo80_score2,10,197,198,0.017293289303779602,4
beethoven_woo80_score2,10,197,199,0.01997931514467512,7
beethoven_woo80_score2,10,197,200,0.015259544054667153,6
beethoven_woo80_score2,10,198,199,0.01194670796394348,2
beethoven_woo80_score2,10,198,200,0.012370049953460692,4
beethoven_woo80_score2,10,198,201,0.011536598205566406,1
beethoven_woo80_score2,10,199,200,0.014461025595664978,4
beethoven_woo80_score2,10,199,201,0.015695959329605103,2
beethoven_woo80_score2,10,199,202,0.017535912990570068,5
beethoven_woo80_score2,10,200,202,0.01791608333587646,1
beethoven_woo80_score2,10,200,203,0.012835383415222168,2
beethoven_woo80_score2,10,201,202,0.016272902488708496,1
beethoven_woo80_score2,10,201,203,0.012729406356811523,3
beethoven_woo80_score2,10,201,204,0.01319060722986857,3
beethoven_woo80_score2,10,202,205,0.011601924896240234,1
beethoven_woo80_score2,10,203,206,0.0118066668510437,1
beethoven_woo80_score2,10,211,212,0.010786473751068115,1
beethoven_woo80_score2,10,234,237,0.010014176368713379,1
beethoven_woo80_score2,10,236,239,0.010013818740844728,1
beethoven_woo80_score2,10,249,252,0.012460947036743164,1
beethoven_woo80_score2,10,250,252,0.010922074317932129,1
beethoven_woo80_score2,10,253,254,0.01046675443649292,1
beethoven_woo80_score2,10,253,255,0.011238202452659609,4
beethoven_woo80_score2,10,253,256,0.011769771575927734,4
beethoven_woo80_score2,10,254,255,0.01159965991973877,1
beethoven_woo80_score2,10,254,256,0.012302488088607788,2
beethoven_woo80_score2,10,254,257,0.012300148606300354,4
beethoven_woo80_score2,10,255,256,0.010621368885040285,1
beethoven_woo80_score2,10,255,257,0.011410097281138102,3
beethoven_woo80_score2,10,255,258,0.011745080351829529,4
beethoven_woo80_score2,10,256,257,0.011166989803314207,1
beethoven_woo80_score2,10,256,258,0.01146956284840902,3
beethoven_woo80_score2,10,256,259,0.0121372789144516,4
beethoven_woo80_score2,10,257,258,0.0113411545753479,1
beethoven_woo80_score2,10,257,259,0.011838634808858236,3
beethoven_woo80_score2,10,257,260,0.01256110668182373,5
beethoven_woo80_score2,10,258,259,0.011560618877410887,1
beethoven_woo80_score2,10,258,260,0.01204921305179596,4
beethoven_woo80_score2,10,259,260,0.012070894241333008,1
beethoven_woo80_score2,10,262,265,0.015292823314666746,4
beethoven_woo80_score2,10,263,265,0.01483289897441864,4
beethoven_woo80_score2,10,263,266,0.016682124137878417,5
beethoven_woo80_score2,10,264,265,0.01394355297088623,3
beethoven_woo80_score2,10,264,266,0.017309337854385376,4
beethoven_woo80_score2,10,264,267,0.016807907819747926,5
beethoven_woo80_score2,10,265,266,0.010098636150360107,1
beethoven_woo80_score2,10,265,267,0.012662142515182495,2
beethoven_woo80_score2,10,265,268,0.013403356075286863,3
beethoven_woo80_score2,10,266,268,0.011171221733093262,1
beethoven_woo80_score2,10,266,269,0.011143922805786131,4
beethoven_woo80_score2,10,267,270,0.011570552984873451,3
beethoven_woo80_score2,10,268,271,0.012754599253336588,3
beethoven_woo80_score2,10,269,271,0.01422014832496643,4
beethoven_woo80_score2,10,269,272,0.013317857469831194,7
beethoven_woo80_score2,10,270,271,0.011663933595021566,3
beethoven_woo80_score2,10,270,272,0.014562398195266725,2
beethoven_woo80_score2,10,270,273,0.0138436754544576,3
beethoven_woo80_score2,10,271,273,0.010800004005432129,1
beethoven_woo80_score2,10,271,274,0.012633025646209715,1
beethoven_woo80_score2,10,272,275,0.011417418718338013,2
beethoven_woo80_score2,10,273,275,0.010510683059692385,1
beethoven_woo80_score2,10,273,276,0.010589689016342165,2
beethoven_woo80_score2,10,274,275,0.011500179767608644,2
beethoven_woo80_score2,10,274,276,0.01295548677444458,2
beethoven_woo80_score2,10,278,281,0.0162925124168396,1
beethoven_woo80_score2,10,279,281,0.014906823635101318,1
beethoven_woo80_score2,10,279,282,0.012340426445007324,1
beethoven_woo80_score2,10,280,281,0.011362910270690918,1
beethoven_woo80_score2,10,280,283,0.010834932327270508,1
beethoven_woo80_score2,10,284,287,0.011180281639099121,1
beethoven_woo80_score2,10,285,287,0.012436747550964355,1
beethoven_woo80_score2,10,285,288,0.010749757289886476,1
beethoven_woo80_score2,10,286,287,0.013028383255004885,1
beethoven_woo80_score2,10,286,288,0.010077476501464844,1
beethoven_woo80_score2,10,288,290,0.01042550802230835,1
beethoven_woo80_score2,10,288,291,0.02550962993076869,7
beethoven_woo80_score2,10,289,291,0.02397109568119049,8
beethoven_woo80_score2,10,289,292,0.022418349981307983,8
beethoven_woo80_score2,10,290,291,0.023093521595001217,4
beethoven_woo80_score2,10,290,292,0.021080553531646732,4
beethoven_woo80_score2,10,290,293,0.013281434774398805,2
beethoven_woo80_score2,10,291,293,0.013868391513824465,1
beethoven_woo80_score2,10,291,294,0.013131082057952879,3
beethoven_woo80_score2,10,292,294,0.011658459901809692,2
beethoven_woo80_score2,10,292,295,0.013132790724436441,3
beethoven_woo80_score2,10,293,295,0.012851148843765259,2
beethoven_woo80_score2,10,293,296,0.013696968555450441,3
beethoven_woo80_score2,10,294,296,0.012898266315460205,2
beethoven_woo80_score2,10,297,299,0.01069951057434082,1
beethoven_woo80_score2,10,297,300,0.014210879802703856,1
beethoven_woo80_score2,10,305,307,0.023225267728169758,6
beethoven_woo80_score2,10,305,308,0.023225267728169758,6
beethoven_woo80_score2,10,306,307,0.020967316627502442,5
beethoven_woo80_score2,10,306,308,0.020967316627502442,5
beethoven_woo80_score2,10,306,309,0.020967316627502442,5
beethoven_woo80_score2,11,1,3,0.015953520933787033,6
beethoven_woo80_score2,11,1,4,0.016612476110458373,5
beethoven_woo80_score2,11,2,3,0.014992475509643556,3
beethoven_woo80_score2,11,2,4,0.016101618607838947,3
beethoven_woo80_score2,11,2,5,0.018228536844253542,5
beethoven_woo80_score2,11,3,5,0.01624608039855957,1
beethoven_woo80_score2,11,3,6,0.01585713028907776,2
beethoven_woo80_score2,11,4,5,0.013674616813659668,1
beethoven_woo80_score2,11,4,6,0.014733582735061647,2
beethoven_woo80_score2,11,4,7,0.015218056738376616,4
beethoven_woo80_score2,11,5,7,0.012067794799804688,2
beethoven_woo80_score2,11,5,8,0.015485152602195741,8
beethoven_woo80_score2,11,6,8,0.01412522792816162,5
beethoven_woo80_score2,11,6,9,0.026178340117136642,3
beethoven_woo80_score2,11,7,8,0.010810017585754395,1
beethoven_woo80_score2,11,7,9,0.0179293950398763,3
beethoven_woo80_score2,11,7,10,0.028160226345062257,5
beethoven_woo80_score2,11,8,10,0.020888611674308773,4
beethoven_woo80_score2,11,8,11,0.027384509642918903,6
beethoven_woo80_score2,11,9,10,0.016365498304367062,2
beethoven_woo80_score2,11,9,11,0.020384520292282104,4
beethoven_woo80_score2,11,9,12,0.02790176868438721,7
beethoven_woo80_score2,11,10,11,0.015976488590240482,1
beethoven_woo80_score2,11,10,12,0.0240816076596578,3
beethoven_woo80_score2,11,13,14,0.017982184886932373,1
beethoven_woo80_score2,11,13,15,0.0166214108467102,2
beethoven_woo80_score2,11,13,16,0.018385708332061768,2
beethoven_woo80_score2,11,14,17,0.011646583676338196,2
beethoven_woo80_score2,11,15,17,0.010873496532440186,1
beethoven_woo80_score2,11,15,18,0.012342965602874756,5
beethoven_woo80_score2,11,16,17,0.011354207992553713,1
beethoven_woo80_score2,11,16,18,0.01293813188870748,3
beethoven_woo80_score2,11,16,19,0.033113956451416016,5
beethoven_woo80_score2,11,17,19,0.020995783805847167,5
beethoven_woo80_score2,11,17,20,0.02389594167470932,8
beethoven_woo80_score2,11,18,19,0.0158672034740448,3
beethoven_woo80_score2,11,18,20,0.022544628381729125,5
beethoven_woo80_score2,11,19,20,0.011300146579742432,1
beethoven_woo80_score2,11,21,24,0.0118730366230011,1
beethoven_woo80_score2,11,22,25,0.012151822447776794,2
beethoven_woo80_score2,11,23,26,0.014949262142181396,1
beethoven_woo80_score2,11,24,26,0.013124436140060423,1
beethoven_woo80_score2,11,24,27,0.012423704067866009,3
beethoven_woo80_score2,11,25,27,0.013514041900634766,2
beethoven_woo80_score2,11,25,28,0.013102009892463684,2
beethoven_woo80_score2,11,26,27,0.01270824670791626,1
beethoven_woo80_score2,11,26,28,0.011923044919967651,1
beethoven_woo80_score2,11,29,30,0.012741237878799437,1
beethoven_woo80_score2,11,31,34,0.017291605472564697,1
beethoven_woo80_score2,11,32,34,0.015502870082855225,1
beethoven_woo80_score2,11,32,35,0.021697640419006348,1
beethoven_woo80_score2,11,33,34,0.013511016964912416,2
beethoven_woo80_score2,11,33,35,0.021563291549682617,2
beethoven_woo80_score2,11,33,36,0.02685049176216125,2
beethoven_woo80_score2,11,34,35,0.013362854719161987,1
beethoven_woo80_score2,11,34,36,0.017627015709877014,2
beethoven_woo80_score2,11,34,37,0.030375838279724118,1
beethoven_woo80_score2,11,35,36,0.014644891023635863,1
beethoven_woo80_score2,11,35,37,0.023949652910232544,1
beethoven_woo80_score2,11,35,38,0.019880637526512143,2
beethoven_woo80_score2,11,36,37,0.013906896114349363,1
beethoven_woo80_score2,11,36,38,0.02101755142211914,1
beethoven_woo80_score2,11,36,39,0.028925985097885125,1
beethoven_woo80_score2,11,37,38,0.01169702410697937,1
beethoven_woo80_score2,11,37,39,0.02229779958724976,1
beethoven_woo80_score2,11,37,40,0.031146466732025143,1
beethoven_woo80_score2,11,38,39,0.014711380004882812,1
beethoven_woo80_score2,11,38,40,0.02643120288848877,1
beethoven_woo80_score2,11,39,40,0.015974760055541992,1
beethoven_woo80_score2,11,45,48,0.012634217739105223,1
beethoven_woo80_score2,11,46,48,0.013932287693023682,1
beethoven_woo80_score2,11,46,49,0.016311109066009518,1
beethoven_woo80_score2,11,47,48,0.01074683666229248,1
beethoven_woo80_score2,11,47,49,0.012857258319854736,1
beethoven_woo80_score2,11,47,50,0.011798381805419922,2
beethoven_woo80_score2,11,48,50,0.01286160945892334,1
beethoven_woo80_score2,11,48,51,0.032948476927621026,7
beethoven_woo80_score2,11,49,51,0.03303654704775129,7
beethoven_woo80_score2,11,49,52,0.03538618768964495,7
beethoven_woo80_score2,11,50,51,0.03172662428447178,7
beethoven_woo80_score2,11,50,52,0.034060265336717875,7
beethoven_woo80_score2,11,50,53,0.010689318180084229,1
beethoven_woo80_score2,11,51,54,0.01084691286087036,1
beethoven_woo80_score2,11,52,55,0.0104483962059021,1
beethoven_woo80_score2,11,54,57,0.012829959392547607,1
beethoven_woo80_score2,11,55,57,0.01196277141571045,1
beethoven_woo80_score2,11,55,58,0.013589859008789062,1
beethoven_woo80_score2,11,56,57,0.010714411735534668,1
beethoven_woo80_score2,11,56,58,0.012350916862487793,1
beethoven_woo80_score2,11,56,59,0.013134539127349855,1
beethoven_woo80_score2,11,75,78,0.011478409171104431,2
beethoven_woo80_score2,11,76,78,0.011624366044998169,1
beethoven_woo80_score2,11,76,79,0.010470867156982422,2
beethoven_woo80_score2,11,77,78,0.016961783170700073,4
beethoven_woo80_score2,11,77,79,0.016586214303970337,5
beethoven_woo80_score2,11,77,80,0.01749075651168823,5
beethoven_woo80_score2,11,99,102,0.011417150497436523,1
beethoven_woo80_score2,11,100,103,0.012608647346496582,1
beethoven_woo80_score2,11,101,103,0.010554611682891846,1
beethoven_woo80_score2,11,101,104,0.012468099594116213,2
beethoven_woo80_score2,11,102,105,0.010488808155059814,1
beethoven_woo80_score2,11,103,105,0.013787150382995605,1
beethoven_woo80_score2,11,103,106,0.016280770301818848,4
beethoven_woo80_score2,11,104,105,0.012752175331115723,1
beethoven_woo80_score2,11,104,106,0.01518362760543823,4
beethoven_woo80_score2,11,104,107,0.0235204815864563,5
beethoven_woo80_score2,11,105,106,0.010100603103637695,1
beethoven_woo80_score2,11,105,107,0.01597368717193604,5
beethoven_woo80_score2,11,105,108,0.019475956757863358,6
beethoven_woo80_score2,11,106,107,0.014145135879516603,2
beethoven_woo80_score2,11,106,108,0.016212478280067444,4
beethoven_woo80_score2,11,107,108,0.010016381740570068,1
beethoven_woo80_score2,11,109,112,0.012949153780937195,4
beethoven_woo80_score2,11,110,112,0.01405256986618042,1
beethoven_woo80_score2,11,110,113,0.01864391565322876,1
beethoven_woo80_score2,11,111,112,0.01201152801513672,1
beethoven_woo80_score2,11,111,113,0.016476988792419434,1
beethoven_woo80_score2,11,111,114,0.020624399185180664,1
beethoven_woo80_score2,11,112,113,0.010683596134185793,1
beethoven_woo80_score2,11,113,116,0.013776163260142008,3
beethoven_woo80_score2,11,114,116,0.012473841508229574,3
beethoven_woo80_score2,11,115,116,0.011763175328572592,3
beethoven_woo80_score2,11,117,119,0.013079047203063965,1
beethoven_woo80_score2,11,117,120,0.016814589500427246,1
beethoven_woo80_score2,11,118,120,0.013025462627410887,1
beethoven_woo80_score2,11,118,121,0.020789384841918945,1
beethoven_woo80_score2,11,119,121,0.019617021083831787,1
beethoven_woo80_score2,11,119,122,0.015609443187713625,1
beethoven_woo80_score2,11,120,121,0.013919830322265623,1
beethoven_woo80_score2,11,120,122,0.012922823429107666,1
beethoven_woo80_score2,11,120,123,0.01757580041885376,1
beethoven_woo80_score2,11,121,123,0.011007428169250488,1
beethoven_woo80_score2,11,121,124,0.012095487117767334,5
beethoven_woo80_score2,11,122,123,0.010629534721374512,1
beethoven_woo80_score2,11,122,124,0.014205068349838257,2
beethoven_woo80_score2,11,122,125,0.011934369802474977,2
beethoven_woo80_score2,11,123,125,0.012972772121429443,1
beethoven_woo80_score2,11,123,126,0.014650613069534303,2
beethoven_woo80_score2,11,124,126,0.013204514980316162,1
beethoven_woo80_score2,11,124,127,0.014276385307312012,2
beethoven_woo80_score2,11,125,127,0.012934207916259766,1
beethoven_woo80_score2,11,125,128,0.013961225748062134,2
beethoven_woo80_score2,11,126,128,0.013401567935943605,1
beethoven_woo80_score2,11,129,132,0.01242119073867798,1
beethoven_woo80_score2,11,130,132,0.012872576713562012,1
beethoven_woo80_score2,11,131,132,0.012402355670928957,2
beethoven_woo80_score2,11,133,136,0.01142275333404541,2
beethoven_woo80_score2,11,134,137,0.01151043176651001,3
beethoven_woo80_score2,11,135,138,0.013056238492329916,3
beethoven_woo80_score2,11,136,138,0.012583792209625244,1
beethoven_woo80_score2,11,136,139,0.012189825375874838,3
beethoven_woo80_score2,11,137,139,0.01257610321044922,1
beethoven_woo80_score2,11,137,140,0.012755893170833588,8
beethoven_woo80_score2,11,138,140,0.010878920555114746,1
beethoven_woo80_score2,11,138,141,0.012517762184143069,5
beethoven_woo80_score2,11,139,141,0.011342465877532959,2
beethoven_woo80_score2,11,139,142,0.01212427020072937,6
beethoven_woo80_score2,11,140,143,0.01117098331451416,2
beethoven_woo80_score2,11,141,143,0.013678550720214844,1
beethoven_woo80_score2,11,141,144,0.012306392192840576,4
beethoven_woo80_score2,11,142,145,0.012155234813690186,1
beethoven_woo80_score2,11,143,146,0.013146460056304932,1
beethoven_woo80_score2,11,144,146,0.011144578456878662,1
beethoven_woo80_score2,11,144,147,0.013645589351654051,1
beethoven_woo80_score2,11,145,146,0.016773819923400882,1
beethoven_woo80_score2,11,145,147,0.02204996347427368,1
beethoven_woo80_score2,11,145,148,0.024463623762130737,1
beethoven_woo80_score2,11,146,147,0.018278449773788445,1
beethoven_woo80_score2,11,146,148,0.023395150899887085,1
beethoven_woo80_score2,11,146,149,0.025897592306137085,1
beethoven_woo80_score2,11,147,148,0.017536193132400513,1
beethoven_woo80_score2,11,147,149,0.02340865135192871,1
beethoven_woo80_score2,11,147,150,0.02538672089576721,1
beethoven_woo80_score2,11,148,149,0.018569976091384888,1
beethoven_woo80_score2,11,148,150,0.02416104078292847,1
beethoven_woo80_score2,11,148,151,0.026802718639373783,1
beethoven_woo80_score2,11,149,150,0.01959052681922913,1
beethoven_woo80_score2,11,149,151,0.025994062423706055,1
beethoven_woo80_score2,11,149,152,0.028586983680725094,1
beethoven_woo80_score2,11,150,151,0.020591169595718384,1
beethoven_woo80_score2,11,150,152,0.02682444453239441,1
beethoven_woo80_score2,11,151,152,0.021136045455932617,1
beethoven_woo80_score2,11,152,155,0.014659762382507324,3
beethoven_woo80_score2,11,153,155,0.014287670453389488,3
beethoven_woo80_score2,11,153,156,0.01362551748752594,4
beethoven_woo80_score2,11,154,155,0.01537817716598511,2
beethoven_woo80_score2,11,154,156,0.014111220836639403,3
beethoven_woo80_score2,11,165,168,0.017970051084245955,7
beethoven_woo80_score2,11,166,168,0.018347089489301045,6
beethoven_woo80_score2,11,166,169,0.018304760257403057,6
beethoven_woo80_score2,11,167,168,0.016005706787109376,5
beethoven_woo80_score2,11,167,169,0.017758958041667938,4
beethoven_woo80_score2,11,167,170,0.018301285803318024,4
beethoven_woo80_score2,11,177,180,0.0223730057477951,8
beethoven_woo80_score2,11,178,180,0.022222897836140225,7
beethoven_woo80_score2,11,179,180,0.02154027989932469,7
beethoven_woo80_score2,11,180,183,0.013024061918258669,1
beethoven_woo80_score2,11,181,183,0.012577906250953673,2
beethoven_woo80_score2,11,181,184,0.012882926634379795,7
beethoven_woo80_score2,11,182,184,0.011108656724294027,3
beethoven_woo80_score2,11,182,185,0.01334915558497111,3
beethoven_woo80_score2,11,183,184,0.012681424617767334,1
beethoven_woo80_score2,11,183,185,0.01287728548049927,2
beethoven_woo80_score2,11,183,186,0.012561231851577759,2
beethoven_woo80_score2,11,184,187,0.013153493404388428,1
beethoven_woo80_score2,11,185,188,0.01324397325515747,1
beethoven_woo80_score2,11,195,197,0.010790109634399414,1
beethoven_woo80_score2,11,196,197,0.013958573341369629,1
beethoven_woo80_score2,11,196,198,0.016687452793121338,1
beethoven_woo80_score2,11,196,199,0.01672589778900146,1
beethoven_woo80_score2,11,197,198,0.013546735048294069,2
beethoven_woo80_score2,11,197,199,0.016831815242767334,2
beethoven_woo80_score2,11,197,200,0.014977981646855671,6
beethoven_woo80_score2,11,198,199,0.012173891067504885,1
beethoven_woo80_score2,11,198,200,0.011787116527557371,3
beethoven_woo80_score2,11,198,201,0.011190831661224363,1
beethoven_woo80_score2,11,199,200,0.010745316743850708,2
beethoven_woo80_score2,11,199,201,0.011585593223571777,1
beethoven_woo80_score2,11,199,202,0.020638108253479004,1
beethoven_woo80_score2,11,200,203,0.012188076972961426,1
beethoven_woo80_score2,11,201,203,0.011033356189727785,1
beethoven_woo80_score2,11,201,204,0.011207044124603271,1
beethoven_woo80_score2,11,208,211,0.016715347766876217,3
beethoven_woo80_score2,11,209,211,0.0159269372622172,3
beethoven_woo80_score2,11,209,212,0.015646323561668396,4
beethoven_woo80_score2,11,210,211,0.015474538008371988,3
beethoven_woo80_score2,11,210,212,0.015303179621696472,4
beethoven_woo80_score2,11,214,217,0.012532293796539308,1
beethoven_woo80_score2,11,228,231,0.010167643427848816,2
beethoven_woo80_score2,11,229,232,0.011324256658554077,2
beethoven_woo80_score2,11,231,234,0.01154772440592448,3
beethoven_woo80_score2,11,232,234,0.010635673999786377,2
beethoven_woo80_score2,11,232,235,0.011902729670206705,3
beethoven_woo80_score2,11,233,234,0.011014699935913086,1
beethoven_woo80_score2,11,233,235,0.010658641656239828,3
beethoven_woo80_score2,11,233,236,0.012428144613901774,3
beethoven_woo80_score2,11,237,240,0.010286062955856323,1
beethoven_woo80_score2,11,241,244,0.012671709060668944,1
beethoven_woo80_score2,11,242,245,0.013959795236587523,1
beethoven_woo80_score2,11,243,245,0.011020779609680176,1
beethoven_woo80_score2,11,243,246,0.01602017879486084,1
beethoven_woo80_score2,11,244,246,0.011787503957748413,1
beethoven_woo80_score2,11,244,247,0.014000624418258669,1
beethoven_woo80_score2,11,245,247,0.012890994548797607,1
beethoven_woo80_score2,11,245,248,0.012883201241493223,2
beethoven_woo80_score2,11,246,248,0.011211901903152466,1
beethoven_woo80_score2,11,246,249,0.01338312029838562,1
beethoven_woo80_score2,11,247,249,0.011705756187438965,1
beethoven_woo80_score2,11,247,250,0.016434907913208008,1
beethoven_woo80_score2,11,248,250,0.015036880970001219,1
beethoven_woo80_score2,11,248,251,0.016819238662719727,1
beethoven_woo80_score2,11,249,250,0.010441184043884277,1
beethoven_woo80_score2,11,249,251,0.014202713966369629,1
beethoven_woo80_score2,11,249,252,0.013377949595451357,2
beethoven_woo80_score2,11,250,252,0.011170834302902222,1
beethoven_woo80_score2,11,250,253,0.01131102442741394,1
beethoven_woo80_score2,11,251,253,0.010069966316223145,1
beethoven_woo80_score2,11,251,254,0.011561989784240723,1
beethoven_woo80_score2,11,252,255,0.012457966804504395,1
beethoven_woo80_score2,11,253,255,0.010298609733581543,1
beethoven_woo80_score2,11,253,256,0.012006312608718872,1
beethoven_woo80_score2,11,254,256,0.010278165340423584,1
